dataset_name,instances_no,missing_count_in_target,sampling_rate,stationary_no,non_stationary_no,first_diff_stationary_no,second_diff_stationary_no,target_skewness,target_kurtosis,lags_no,insignificant_lags_no,seasonality_components_no,fractal_dim,series_type,trend_type,pacf_01,pacf_02,pacf_03,pacf_04,pacf_05,pacf_06,pacf_07,pacf_08,pacf_09,pacf_10,percentile_0_min,percentile_0_max,percentile_0_mean,percentile_0_median,percentile_0_std,percentile_1_min,percentile_1_max,percentile_1_mean,percentile_1_median,percentile_1_std,percentile_2_min,percentile_2_max,percentile_2_mean,percentile_2_median,percentile_2_std,percentile_3_min,percentile_3_max,percentile_3_mean,percentile_3_median,percentile_3_std,percentile_4_min,percentile_4_max,percentile_4_mean,percentile_4_median,percentile_4_std,percentile_5_min,percentile_5_max,percentile_5_mean,percentile_5_median,percentile_5_std,percentile_6_min,percentile_6_max,percentile_6_mean,percentile_6_median,percentile_6_std,percentile_7_min,percentile_7_max,percentile_7_mean,percentile_7_median,percentile_7_std,percentile_8_min,percentile_8_max,percentile_8_mean,percentile_8_median,percentile_8_std,percentile_9_min,percentile_9_max,percentile_9_mean,percentile_9_median,percentile_9_std
118.csv,21601,1080,10,1,0,0,0,0.076574828,0.076574828,22,3,1,-0.969118731,additive,linear,0.89622587,0.466282483,0.305455634,0.23635049,0.177691484,0.139477386,0.101715725,0.091443664,0.077670584,0.064836809,0.128314154,0.969603121,0.627959507,0.632938345,0.181516109,0.126795487,0.978058401,0.615698667,0.619152027,0.182380318,0.142863536,0.980924527,0.604885331,0.616126311,0.188521873,0.128315225,0.992944279,0.608242561,0.616945878,0.188844244,0.137726079,0.984026942,0.621296333,0.625174986,0.178801787,0.131545555,0.998242801,0.633338493,0.633309594,0.186174684,0.023619369,1,0.430200288,0.38436598,0.230850712,0,0.875173335,0.386198214,0.383764164,0.180727659,0.030019947,0.866542548,0.369768092,0.365257501,0.180916991,0.019504724,0.872056742,0.366522161,0.369199372,0.190769875
119.csv,61,3,1440,1,0,0,0,0.145186327,0.145186327,5,0,1,-0.542045984,additive,linear,0.55407628,-0.705216244,-0.608307442,-0.498360241,-0.104795795,0.184943423,0.111850915,0.095068912,-0.029490404,-0.066759462,0.038483233,0.865276002,0.391560741,0.313916397,0.309263421,0.043901342,0.789174235,0.418869095,0.403691528,0.282241858,0,0.988365811,0.421828313,0.380048258,0.372765227,0.059073011,0.892712116,0.424260961,0.32181418,0.344889002,0.049197998,1,0.551390273,0.574898529,0.344327706,0.081790348,0.942315992,0.561988409,0.574211712,0.319710068,0.071094804,0.915241894,0.472313948,0.472998898,0.345841511,0.095262601,0.884088201,0.516727368,0.481812476,0.339806564,0.107867637,0.835698844,0.424056893,0.391617071,0.293305438,0.057381707,0.959467104,0.46484529,0.481812476,0.37222115
120.csv,10081,504,30,1,0,0,0,0.03512914,0.03512914,12,2,1,-0.925215327,multiplicative,linear,0.87647871,0.451388468,0.295796017,0.195453489,0.15998996,0.122695001,0.07894291,0.05074664,0.019434697,0.028016829,0.131615317,1,0.625125552,0.632079988,0.184351506,0.152858379,0.970564256,0.628658786,0.630677073,0.18643541,0.127912416,0.969192402,0.625204166,0.628315437,0.185705261,0.127722213,0.990374009,0.62015516,0.626935816,0.188662746,0.024521704,0.945322054,0.47086591,0.485191293,0.225584331,0.030617643,0.872257339,0.373324064,0.373021887,0.186882437,0.034179507,0.828590827,0.380506345,0.37625962,0.185650819,0,0.878021281,0.382461297,0.376933658,0.185060526,0.054224642,0.973748432,0.442032667,0.433328834,0.21489463,0.128290435,0.958878407,0.619605699,0.62907503,0.187255661
121.csv,2881,144,30,1,0,0,0,0.068239107,0.068239107,9,1,2,-0.885984034,multiplicative,linear,0.907765838,0.448900559,0.246643314,0.170652523,0.13236287,0.086350277,0.04315999,0.013433949,0.042085333,-0.011091103,0.024291959,0.946871615,0.4508828,0.502526533,0.260274758,0,0.984184565,0.452938362,0.502526533,0.276990744,0.016247406,0.959989702,0.49474552,0.35272812,0.307928204,0.000257982,0.975234373,0.554162857,0.52169674,0.27506849,0.079576096,1,0.569228352,0.596602293,0.258194054,0.042676907,0.985043984,0.537281679,0.645857084,0.296596465,0.033361438,0.972888321,0.464848378,0.346776317,0.300667372,0.019376092,0.88218775,0.439012947,0.476217997,0.257604924,0.002590428,0.98375022,0.432858833,0.35084452,0.271298198,0.019799299,0.970775833,0.492954767,0.357725092,0.304755574
122.csv,91,4,1440,0,1,1,0,0.003497214,0.003497214,9,8,1,-0.424735603,additive,logistic,0.627141599,-0.920147852,-0.761771137,-0.426411849,-0.050819153,0.021021869,0.209285074,0.126134703,-0.121131071,-0.372994606,0,0.944642791,0.431628985,0.391143905,0.320562948,0.057752243,0.816617209,0.432208944,0.396599055,0.305585397,0.073665207,1,0.584711176,0.64672075,0.332609144,0.049670956,0.880013319,0.474504738,0.48277198,0.283017304,0.077884373,0.871494466,0.396601941,0.274986154,0.310773931,0.179257631,0.804656719,0.533806321,0.48277198,0.236835846,0.144459913,0.946309619,0.570603658,0.637599838,0.297014107,0.027976825,0.940922038,0.436803107,0.48277198,0.320903672,0.081337092,0.908263922,0.453437376,0.48277198,0.293079218,0.118054717,0.905891694,0.557550551,0.703385141,0.311366565
123.csv,12961,648,30,1,0,0,0,0.086444151,0.086444151,16,4,1,-0.910839647,additive,linear,0.89847516,0.464568393,0.276009843,0.178853542,0.139803801,0.108192168,0.058967471,0.048838004,0.020366107,0.022226352,0.123445855,0.989219788,0.607203665,0.61692849,0.183231575,0.120215851,0.961326169,0.608205289,0.615835425,0.185725775,0.151725235,0.982649148,0.615610182,0.618876823,0.191042679,0.037734058,0.957969414,0.474889899,0.478093879,0.238680805,0,0.867297849,0.377944137,0.370551594,0.180866489,0.008428576,0.836454721,0.375746031,0.372094736,0.185565212,0.028977597,0.960643614,0.415375997,0.389088569,0.208856192,0.140366794,0.973699208,0.602904468,0.615416194,0.179967847,0.123650386,0.983099153,0.611465842,0.618278254,0.184464878,0.129101668,1,0.615341724,0.616755175,0.189997655
124.csv,17281,864,10,1,0,0,0,0.161781499,0.161781499,17,0,1,-0.971255704,multiplicative,linear,0.875197188,0.456948545,0.305150934,0.224355413,0.182559464,0.141760166,0.098698614,0.093429181,0.076587321,0.068099866,0.143210041,0.98384736,0.591957119,0.551713986,0.174831623,0.128481999,0.985225642,0.642591646,0.647116347,0.19316705,0.13413764,0.993636688,0.653283971,0.645516803,0.184693609,0.128808689,1,0.598862989,0.574218294,0.183121217,0.15128859,0.974058758,0.608782985,0.525910504,0.189948172,0.150297203,0.998490553,0.664618375,0.65636898,0.176437722,0.129314063,0.963586904,0.626059982,0.629788721,0.196990253,0.037221179,0.982680605,0.510872235,0.518230699,0.245357885,0,0.881835012,0.39797985,0.484108175,0.191540046,0.054482735,0.870280411,0.411876747,0.483927302,0.179947452
125.csv,12961,648,30,1,0,0,0,0.091279774,0.091279774,12,0,1,-0.915640641,additive,linear,0.887053271,0.456583661,0.287203277,0.190780231,0.134232578,0.097389696,0.075649484,0.066237138,0.054484606,0.031775296,0.153502456,0.963117413,0.608085432,0.615298912,0.185337383,0.127717886,1,0.607471552,0.61789396,0.186938534,0.113112322,0.967472336,0.616695719,0.619194709,0.191971733,0,0.961680454,0.478464556,0.477362153,0.243850275,0.024884382,0.875452094,0.375393186,0.3676734,0.186385963,0.001055047,0.875340233,0.371506646,0.367438216,0.192891805,0.002089965,0.963747934,0.410489631,0.382596205,0.216580872,0.109393163,0.953304205,0.608194489,0.615410963,0.185530117,0.114625851,0.962864697,0.608181239,0.615941271,0.192164377,0.134956444,0.976345195,0.617432131,0.622305254,0.191176187
126.csv,5761,288,60,1,0,0,0,0.068605455,0.068605455,9,0,1,-0.843795339,additive,linear,0.871798826,0.427651863,0.247282256,0.171303524,0.089397186,0.087589121,0.046887165,0.026722569,-0.002813331,0.004076978,0.161249439,0.994757451,0.614911772,0.622122823,0.187721487,0.137276353,0.951578357,0.616457924,0.62685835,0.190989577,0.181367319,1,0.635182883,0.631122735,0.188193171,0.012498907,0.971887576,0.559399801,0.518650561,0.234646184,0.007779734,0.881840224,0.39748079,0.478142477,0.190525766,0.000327527,0.861108808,0.354588016,0.355758275,0.193245754,0,0.87013903,0.390973425,0.37573558,0.188505142,0.045394729,0.949573904,0.44997994,0.477774818,0.214694245,0.126063572,0.981574,0.616198614,0.622661507,0.193094314,0.134641228,0.954510149,0.630185462,0.629995807,0.189650308
127.csv,30241,1512,10,1,0,0,0,0.038373054,0.038373054,22,0,2,-0.976308721,multiplicative,linear,0.877452337,0.461877026,0.310356679,0.230402615,0.178940812,0.13482077,0.112030793,0.094280376,0.086369254,0.070696713,0.135439661,0.984421836,0.631226136,0.636865233,0.187235151,0.132329356,1,0.631661236,0.636691423,0.189628658,0.137009408,0.990104575,0.633904495,0.63760558,0.187878194,0.134361029,0.980710493,0.62867106,0.634638307,0.18562053,0.008076285,0.9750765,0.481696851,0.492971642,0.227699952,0.020303019,0.888545444,0.385636488,0.382788652,0.185752984,0.010138042,0.877344051,0.385896111,0.382762177,0.186795013,0,0.88672398,0.389121831,0.383768908,0.189006117,0.02075398,0.95306183,0.446111316,0.440662416,0.215100708,0.130132369,0.990299638,0.633015067,0.636908963,0.189142416
128.csv,11521,576,30,1,0,0,0,0.073993565,0.073993565,11,1,1,-0.90282106,additive,linear,0.896504522,0.451758901,0.274765343,0.19116648,0.140696229,0.108210067,0.067952903,0.052247367,0.021731837,0.007052319,0.158672506,0.960444118,0.60570702,0.612272064,0.180556775,0.130444782,0.976180723,0.620271893,0.625401486,0.18188545,0.145079791,1,0.626245315,0.626932283,0.182171168,0.053079433,0.949870564,0.557469085,0.51815599,0.227163614,0.03219364,0.839475867,0.396859084,0.395514569,0.180462927,0,0.866383974,0.355571155,0.355412538,0.185994348,0.032919836,0.860347371,0.395235331,0.383179338,0.179594139,0.022911794,0.95957701,0.447018787,0.440485872,0.205113826,0.146482833,0.955249544,0.618232232,0.624133078,0.180516032,0.140702708,0.951790985,0.627353363,0.629622978,0.179486949
129.csv,601,30,360,0,1,1,0,0.555141476,0.555141476,6,1,2,-0.964507525,multiplicative,logistic,0.906673539,0.454602445,0.240603919,0.1697875,0.075919469,0.148207921,-0.000150631,-0.007346536,0.068650144,0.033332196,0.07495874,0.528368205,0.175551355,0.170298068,0.067367183,0.130789901,0.751790744,0.312748163,0.309700459,0.079120935,0.216737916,0.504120046,0.431610542,0.43443803,0.052092469,0.384818798,0.767749232,0.566128096,0.564928878,0.056009984,0.119341704,0.795733552,0.687821281,0.709448352,0.109942108,0.535082515,0.966303425,0.83067871,0.837529673,0.064786983,0.038267706,1,0.23695729,0.115957588,0.283825219,0.019046444,0.669591219,0.135250276,0.118998122,0.111860854,0,0.235126478,0.101032315,0.102574043,0.04315192,0.016491522,0.839903069,0.128628181,0.105097078,0.121744933
130.csv,15841,792,30,0,1,1,0,1.016367643,1.016367643,31,0,12,-1.007820787,multiplicative,logistic,0.881530568,0.474180919,0.326015646,0.24573164,0.197977439,0.168195145,0.139105797,0.130023376,0.101853079,0.090369524,0.044555565,0.894030341,0.183985236,0.166155686,0.103364723,0.065512787,0.895219018,0.21701621,0.202908244,0.090207438,0.048089281,0.89768965,0.227987899,0.227920046,0.087133506,0,0.893818397,0.16767544,0.148393088,0.112754248,0.023091134,0.863653875,0.162402108,0.146268355,0.101980235,0.012219638,0.878913957,0.252632739,0.19464487,0.137582631,0.156547501,0.885906289,0.395301517,0.391250286,0.056989719,0.149023003,0.896609013,0.430201211,0.42846779,0.057971781,0.161760865,0.914034288,0.685959679,0.775045801,0.165385517,0.164999773,1,0.847030874,0.856950017,0.081931567
131.csv,12961,648,30,0,1,1,0,0.607353064,0.607353064,30,1,13,-0.999580959,multiplicative,logistic,0.90755874,0.470352498,0.320457688,0.236127967,0.1956046,0.13957503,0.129402961,0.128153926,0.089703557,0.094566816,0.044930419,0.860026474,0.186762271,0.174929706,0.083011538,0.131207136,0.854118705,0.25870411,0.250355638,0.078768629,0.151323685,0.860794122,0.330300697,0.322889453,0.068034911,0,0.84594914,0.248649832,0.182928762,0.141668978,0.031549259,0.840231551,0.153606348,0.140124045,0.090971658,0.013228923,0.854261332,0.153881443,0.139799242,0.092410449,0.016979204,0.845132957,0.241143382,0.147196859,0.210385837,0.137067526,0.860156653,0.672354073,0.68095616,0.070879725,0.180732687,0.875327529,0.750415135,0.754730511,0.062969244,0.138368845,1,0.812671429,0.82767386,0.105529855
132.csv,12961,648,10,0,1,1,0,0.003031229,0.003031229,31,0,29,-1.004351354,multiplicative,logistic,0.893583214,0.477249615,0.312889523,0.2624438,0.192668904,0.159681165,0.127747927,0.126933465,0.105366468,0.091604524,0,0.894264649,0.178440289,0.160488893,0.110363887,0.109834565,0.906945927,0.249555341,0.238025561,0.088840922,0.139780752,0.911631523,0.324737455,0.318314503,0.068710656,0.117580329,0.905743427,0.399872319,0.396208094,0.061053459,0.149575088,0.882776198,0.474657483,0.474512644,0.049323949,0.138749251,0.908947805,0.550691822,0.552735062,0.055692649,0.141240495,0.896128161,0.628239018,0.630729962,0.057898259,0.128015432,0.909762523,0.704029695,0.710653557,0.075377165,0.121989633,0.912501266,0.776734929,0.788520643,0.089844854,0.125107594,1,0.851033844,0.867022003,0.106844477
133.csv,721,36,360,0,1,1,0,0.773094088,0.773094088,7,0,3,-0.963156551,multiplicative,logistic,0.866325548,0.449617322,0.266082404,0.168348296,0.168864537,0.122525317,0.04313436,0.056400193,-0.022974424,0.030336843,0.068012922,0.728678851,0.198646095,0.181848492,0.100226028,0.232668362,0.843130481,0.347460203,0.347078172,0.076643316,0.358644524,0.691014368,0.49322539,0.487784032,0.054046449,0.117469266,0.790358261,0.637992824,0.642698581,0.093805385,0.193941714,0.924367036,0.78194115,0.794772527,0.104821444,0.003450574,1,0.205583347,0.118583116,0.248127274,0,0.537398482,0.117870759,0.101875083,0.078557242,0.033410971,0.812144622,0.133568879,0.116564194,0.113751351,0.00548458,0.829806348,0.131801881,0.104117168,0.140557569,0.029227933,0.553271155,0.125251865,0.111684642,0.075583603
134.csv,271,13,1440,0,1,1,0,0.566303866,0.566303866,6,0,1,-0.966179243,multiplicative,logistic,0.881995772,0.400342644,0.302715203,0.246704097,0.184426417,0.013239721,0.011264521,0.000846467,0.022774452,0.035034014,0,0.533100952,0.093841109,0.054376759,0.120046935,0.060562218,0.204696668,0.15140488,0.153116085,0.039586731,0.143741282,0.492106703,0.2537416,0.235216767,0.076981295,0.273949543,0.971482551,0.707692095,0.896255332,0.282904446,0.098118312,0.97568941,0.862043892,0.886353593,0.164004766,0.236056565,1,0.886759318,0.909997516,0.13796761,0.265541141,0.972867288,0.812311996,0.873038368,0.162551082,0.089388387,0.737516923,0.657481287,0.674941759,0.119897593,0.685981455,0.871934653,0.766224252,0.757404511,0.044080715,0.311723027,0.942533577,0.814143152,0.824475472,0.114728081
135.csv,21601,1080,10,0,1,1,0,0.547005384,0.547005384,31,0,5,-0.996627478,multiplicative,logistic,0.89031388,0.459461531,0.310397942,0.249404312,0.19105955,0.168599233,0.133055024,0.130567502,0.105314714,0.094165269,0.063905319,0.879254959,0.217672641,0.206015393,0.096220176,0.140777744,0.879041744,0.330013352,0.324059351,0.074298535,0.146084432,0.877369003,0.445196292,0.44243501,0.063104455,0.140358113,0.870974027,0.560856244,0.56252615,0.062614339,0.143840348,0.881250692,0.674560956,0.680625677,0.072061211,0.140829064,0.949963729,0.790031754,0.799074812,0.088393834,0.024858518,1,0.251125775,0.150897425,0.2549174,0.011945255,0.878327368,0.157871918,0.142470822,0.097575125,0.025524147,0.877858581,0.157691775,0.140524337,0.101990472,0,0.878376545,0.156518984,0.142793328,0.094678133
136.csv,7201,360,60,0,1,1,0,0.579494752,0.579494752,26,5,5,-1.001876924,multiplicative,logistic,0.902028877,0.482997559,0.317936124,0.229919266,0.183750404,0.150923331,0.139706501,0.110103402,0.115845601,0.081173918,0,0.86482897,0.140336256,0.122722911,0.109580203,0.075235953,0.833950479,0.212176826,0.199154421,0.090409881,0.128372282,0.852092183,0.282223066,0.279078518,0.057663198,0.087951173,1,0.820121803,0.865151992,0.163333956,0.091217781,0.983936329,0.849727578,0.8742704,0.117471042,0.119150629,0.997817857,0.859659273,0.874612667,0.100641341,0.103337805,0.979040885,0.629039237,0.60323089,0.11208673,0.0880798,0.824804837,0.660911345,0.672867771,0.087628339,0.154236689,0.853664846,0.744451812,0.75370428,0.072583766,0.18060855,0.967818495,0.790561062,0.799961245,0.092976892
137.csv,481,24,360,0,1,1,0,0.137503459,0.137503459,7,0,2,-0.980550584,multiplicative,logistic,0.945223887,0.500596053,0.375321075,0.203030466,0.126828041,0.212335414,0.083778831,0.06192488,0.073524905,0.07234684,0,0.232642729,0.124221273,0.119882754,0.05037079,0.098658235,0.575321699,0.2313978,0.21188042,0.087168267,0.235137004,0.707028248,0.311272566,0.295587274,0.089769513,0.2092533,0.533925538,0.374233053,0.380899027,0.049868003,0.200830605,0.70192132,0.466693586,0.461368492,0.067742181,0.506106629,0.599088835,0.547403405,0.5466953,0.025233146,0.57133668,0.702036361,0.631606444,0.630372965,0.030644248,0.410217701,1,0.7621749,0.717848745,0.116569429,0.847649148,0.998740678,0.929863853,0.931239892,0.03737659,0.276348917,0.984506918,0.905160463,0.922689708,0.103083313
138.csv,271,13,480,0,1,1,0,0.012591988,0.012591988,8,1,1,-1.006449896,additive,logistic,0.884101475,0.479811988,0.376691434,0.22805865,0.173721004,0.295824627,0.088762195,0.133307467,0.05236408,0.108682638,0,0.713207318,0.121372096,0.104693139,0.12977379,0.129208602,0.272203702,0.183823576,0.175802058,0.037125434,0.084451036,0.86545062,0.286867207,0.275840831,0.130360762,0.218770595,0.852298072,0.388478082,0.360168932,0.119287179,0.408249288,0.499436859,0.456403576,0.457966077,0.026301304,0.503164714,0.593972013,0.546935914,0.544959146,0.029311486,0.588764168,0.692722571,0.636156462,0.632476581,0.026944417,0.650006761,0.800217553,0.734847687,0.736701552,0.039466957,0.750615222,0.887374761,0.827182761,0.831111214,0.033845899,0.245370663,1,0.847237666,0.906864464,0.174873405
139.csv,3601,180,60,0,1,1,0,0.54994183,0.54994183,18,2,3,-0.995464494,multiplicative,logistic,0.89016741,0.48469757,0.306220711,0.223875676,0.192092024,0.138800895,0.134998852,0.096650753,0.061786207,0.081020706,0.040708715,0.925003774,0.22982544,0.214648148,0.111671067,0.220897697,0.923553503,0.348969288,0.340522252,0.080667212,0.222220509,0.908731933,0.470370206,0.466659813,0.069852566,0.157353513,0.927352236,0.594068619,0.593838236,0.062444694,0.350676805,0.911447216,0.717838781,0.721097811,0.059542098,0.151163089,1,0.828867089,0.843327097,0.10494753,0.007308502,0.988674231,0.265295649,0.157374422,0.269346076,0,0.923876904,0.154524835,0.147133578,0.083889561,0.023921792,0.76722516,0.153910575,0.144066325,0.084256711,0.00461434,0.898042556,0.162555051,0.14450181,0.109912119
140.csv,1461,73,360,0,1,1,0,0.43908081,0.43908081,10,0,3,-0.983366457,multiplicative,logistic,0.887748526,0.474783299,0.28079772,0.241146283,0.143181575,0.175411167,0.114812851,0.05806789,0.077879409,0.02714734,0,0.691139195,0.158635877,0.152404034,0.076923495,0.148103294,0.859876136,0.241937613,0.22769057,0.08667935,0.173526777,0.991819803,0.56767918,0.407639989,0.293983179,0.182027737,0.95798804,0.85709173,0.884709967,0.128096967,0.170825058,1,0.871140868,0.880801436,0.091103011,0.173004099,0.904659259,0.540766695,0.534235385,0.083962263,0.186034327,0.833540873,0.604664904,0.609781717,0.074698333,0.232167254,0.72246892,0.598374099,0.574082224,0.082084001,0.199975482,0.750273304,0.646836458,0.646243931,0.061272898,0.18406595,0.943573324,0.795249775,0.807222009,0.102350536
141.csv,721,36,480,0,1,1,0,0.919486107,0.919486107,7,0,3,-0.983139837,multiplicative,logistic,0.89405849,0.474372558,0.295303819,0.226105621,0.23425654,0.076300007,0.059491567,0.029149447,0.042887865,-0.007533589,0.082924685,0.906787483,0.193314178,0.182306562,0.110249951,0.157986609,0.950848398,0.274821953,0.260901833,0.108795608,0.273057811,0.894060004,0.34806027,0.339199246,0.077078222,0,0.871716897,0.358496451,0.402042277,0.139653204,0.021596282,0.612597903,0.135182577,0.116365296,0.085634709,0.03379564,0.535159869,0.142759194,0.138050638,0.059837696,0.045540391,0.944982089,0.165152174,0.131954929,0.16219312,0.056767364,0.812541548,0.349868396,0.158362929,0.303937293,0.188916179,0.924176481,0.806783718,0.825763497,0.12386089,0.829009235,1,0.912278451,0.913083481,0.045252494
142.csv,721,36,480,0,1,1,0,0.471003315,0.471003315,11,2,1,-0.978555483,multiplicative,logistic,0.895278247,0.504468227,0.361087118,0.130759093,0.144519413,0.12337985,0.096471071,0.080440763,0.032445754,0.115791333,0,0.840099266,0.106174834,0.093900118,0.116158654,0.083449546,0.846941352,0.188159507,0.172464318,0.103643528,0.062684837,0.730023489,0.253953737,0.245334708,0.069905698,0.274794094,0.917024119,0.433251516,0.33440384,0.206813371,0.058046395,1,0.830984131,0.874282847,0.173843304,0.263950572,0.943579975,0.868797552,0.879499684,0.080827567,0.127954646,0.950227334,0.844496778,0.86979456,0.126298322,0.385995318,0.963178645,0.801575818,0.829547644,0.102986059,0.098433025,0.82601918,0.744700428,0.750758303,0.08508926,0.374714794,0.931377436,0.825989365,0.825995192,0.07558349
143.csv,8761,438,60,0,1,1,0,0.442494344,0.442494344,18,0,9,-1.002793056,multiplicative,logistic,0.903204802,0.478981455,0.330222285,0.244612059,0.199922439,0.162998133,0.126523141,0.10437836,0.086287092,0.092454831,0,0.863648031,0.173716989,0.15901768,0.098280607,0.120874625,0.843866823,0.241699079,0.234223411,0.074788235,0.129712265,0.979851257,0.563476873,0.339741483,0.287827374,0.135594235,0.993946203,0.849688102,0.864985964,0.097684036,0.125112003,1,0.849768888,0.859573073,0.085739355,0.142364865,0.945104167,0.537517609,0.530594864,0.083818152,0.119861386,0.861832749,0.598898695,0.6020601,0.060436743,0.122074597,0.862465356,0.587630166,0.585068827,0.094394226,0.120569858,0.8304343,0.633225994,0.639168127,0.073784359,0.165200379,0.949793552,0.78028396,0.786526179,0.082327245
